uuid,location,category,sywr,uid,pid,zip,Vertical,SubCategory,Product
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75452116,EDpTxcTxbjyfSHLlErpvhBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60604,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75447772,Zv8titov67y1x1wTDrx4NBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60605,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,29747242,9Xhg5mvREP3uwWCcD1leBhLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60606,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,28615372,JHpNXZ1dbuHZk3TulAniixLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60607,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,29747428,JguxRg3oS6wmA70S7wa43BLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60608,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,29747237,%2FgmpcCjaPmyhgmBynGuqGxLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60609,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,29748077,TtHf%2FBLRukFA9flsK9Ph1BLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60610,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,29745996,dfCGPpKsAYlFVSw4Km6kiRLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60611,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,29744859,sB%2F6pq%2BRo5lwYB%2BZoCQAQRLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60612,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75448834,aw6cuxOWvZqm9MTazreWDxLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60613,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75446760,kUiWdMUs7wr0aojz6cz2%2BxLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60614,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75445620,DGV8iyQQcgq7QK7HAOrWFBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60615,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,29749001,Pfa6HggqI0uGZY3CrjBfoRLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60616,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,29746560,3fBZdD2aUHrj%2B10VzhBnNxLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60617,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75452258,RGqAErzmz13Qa9Xit8FARhLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60618,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75452868,yEKyraj3tzDGF%2BHuzvQ7OBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60619,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75456724,6n2o7pbiM%2F3Cx0%2BeZiyoQRLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60620,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75447356,gel10SkBWRvDQFamKRk66xLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60621,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,29748246,5NSoY%2F7atdvmTqG8iAqt3BLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60622,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,29747991,kyCwPwSdLwAomkO8NzALdBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60623,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,28615388,52wlK6BHjGKjEhdl85jjtRLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60624,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,29747675,zO6AXMk0%2F5Z%2B5Cn1wD6kLhLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60625,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,29744943,Wu%2BNj%2BIJHD6aggPydOiRcRLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60626,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,29746618,lauZMu%2BCejxOSrQzZ%2BpXhBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60628,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75444718,un0IBb4yzIhqEhw%2BdAk3zhLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60629,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75454940,r4rkltvK7t7KjwgwLPf9ZxLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60630,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,29746107,1yEOJ5UWVf%2FCr6mQqi%2BdWBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60631,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,29745639,WXLd1IwI7Y7yHuKx1H44XxLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60632,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,28615573,aiBB%2FJQMcWOguN1Qd0eiPBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60633,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,28615383,FnDDv1CznWJaeTp3MZVLFRLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60634,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,29748968,1fiH1jWcrJ4vpm09IJJDEhLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60636,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,29747923,vxF7f3BTJuWZ9rS%2BGby6qRLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60637,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,28615548,hE9C%2B3jmYmgS2BPg86I3aRLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60638,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,29746094,A%2FqQ2JZy5ZNt8KEE5fBvoxLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60639,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,29744194,uXf3%2BBMe4FKaEdPWJDwUQRLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60640,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,29747657,h5yASZsj9%2FcpcQWZfUJAlxLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60641,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,29747492,ggOFNDwIOfRCb9kRTsKVbBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60642,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75456248,fr0DGRFXrRPYd8NuSMphVBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60643,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,29747537,8Q6LPn39QuDPylMjdh9BHBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60644,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,29744636,%2FM2mgw4Kcxo9McP3MqyxUxLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60645,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75445260,kO7SxX0dsFQUZIqvMKLFcRLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60646,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75454742,iKudptwiyqvbgznT%2B5jVLBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60647,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75445832,UPUrlbmGubasAPzT0beLRRLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60649,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75446698,hiN18L7Wa4Do6hHiJXduMBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60651,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75450496,nLtcHcMfiQl2L96%2BsrEsMxLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60652,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75451936,4JC4rqRFwrmYP5IcFcLIBxLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60653,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75452226,BTTgDZWet2atbs8ya3Q50xLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60654,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75448764,viOxVAw%2BI4hSF32BTtcBBRLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60655,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75452166,hMKuSqBY0PmWNc1%2FjtL9iRLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60656,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75448130,AUmpW83pWGu2xWhsNDp9%2BxLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60657,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75452754,aGHrBaeGeaQ%2BGBz2PykzNRLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60659,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75454108,ewJ0TdTcbUXQ4Av%2B%2FooJ2BLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60660,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75457862,FtwW6TL7WWIAansN%2B90tOBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60661,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75449848,UJMrcb0DNJex%2BJxuREht4xLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60664,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75453242,uRutA0KiqEIoxAUO67wMbxLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60665,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75455836,STiTNR%2BdrZ61aIo%2BLitslRLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60666,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75443900,o3BqCLs%2BEDI%2Fw3%2BNaWnEQRLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60667,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75448220,%2Fug6BfMvjlbgGi%2FkKVPp7xLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60668,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75443556,G8VyIEp2I%2BgDeed5ovm54xLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60669,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75456778,ME%2BzIRL6jxPS4eSa1IRyuhLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60670,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75446166,SuU%2BVjEZGQ6Kf1KR6bQ%2FohLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60671,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75451712,LVbEfKiWXoaUQXHj%2BcYIohLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60672,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75452000,m6DBXfSmTchHmtTkjvXLSBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60673,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75446544,hz04qW6vu5T1aHCojmgfGxLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60674,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75453412,kRpFmdl02eB3hqi0l2Se2BLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60675,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75453094,tZIy9LM77KgTsEgG0vBxJRLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60676,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75454700,havnvTMgGFKXr4g2Nqa6gBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60677,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75448000,Jw%2BhfC4DIhtiFu%2BwgFtyNhLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60678,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75453786,p3bPfBV%2Bbqq44RqMRWPxURLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60680,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75454176,sCWs5vQF9kpipF1NotB33hLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60681,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75451738,%2BhCuk4rgwVV2ukHme%2F2NphLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60682,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75456092,lu7K7dcrCyxINu802h5yZRLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60683,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75456738,5feGfhk%2Fsw%2FFbBDf2OgaPhLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60684,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75449780,KaZKy1trVWM%2BZ2tIfRIMZRLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60685,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75454904,Np5JHbGL4ohsSeHlj55bABLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60686,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75443946,WU7oh%2FoYMqeax0fCh9xuRhLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60687,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75453168,7ZHoAhE%2FCgXwqk55%2FEYNgBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60688,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75452824,lx0TNVXFiI4prYzmS4ufLBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60689,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75455046,7IYgoXRh8tYhU8ZpzA%2FHuhLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60690,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75456414,TEV5PTpeBtG4YUyTYgkHKRLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60691,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75456586,PplYcIvf1sZrq%2FcKQf4THxLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60693,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75455056,8%2F%2FDVEflM8QPV2oWSaJ2mhLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60694,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75449130,0q82D0i9xjGDS812kt9EmRLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60695,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75444082,mkCMLhS44%2FthXasksDDWQBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60696,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75448026,vl3Eza8jQHQUTbhu7DLcfRLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60697,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
